Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.LINE619, 2.47502E-009,   138.81, 2.97771E-009,   175.52, 3.86982E-009,    74.29,          0,     0.00, 6.74832E-009,   124.10, 2.47502E-009,   -41.19, 2.97771E-009,    -4.48, 3.86982E-009,  -105.71,          0,     0.00, 6.74832E-009,   -55.90
Line.LINE620, 1.41379E-009,   147.07,   0.453677,  -168.27, 1.2225E-009,   -89.15,          0,     0.00,   0.453677,  -168.27, 1.41379E-009,   -32.93,   0.453677,    11.73, 1.2225E-009,    90.85,          0,     0.00,   0.453677,    11.73
Line.LINE621,    0.79784,   -48.17, 1.31292E-011,   -29.01, 1.16472E-010,    88.21,          0,     0.00,    0.79784,   -48.17,    0.79784,   131.83, 1.31292E-011,   150.99, 1.16472E-010,   -91.79,          0,     0.00,    0.79784,   131.83
Line.LINE622, 3.2048E-009,   -29.89,   0.131526,  -168.24, 1.40454E-009,    84.05,          0,     0.00,   0.131526,  -168.24, 3.2048E-009,   150.11,   0.131526,    11.76, 1.40454E-009,   -95.95,          0,     0.00,   0.131526,    11.76
Line.LINE623, 3.12333E-010,   -37.38,    1.03385,  -168.24, 1.74964E-010,   -86.42,          0,     0.00,    1.03385,  -168.24, 3.12333E-010,   142.62,    1.03385,    11.76, 1.74964E-010,    93.58,          0,     0.00,    1.03385,    11.76
Line.LINE624,    3.85078,   -48.16,    5.67723,  -168.23,    2.54026,    71.77,          0,     0.00,    2.72415,  -143.67,    3.85078,   131.84,    5.67723,    11.77,    2.54026,  -108.23,          0,     0.00,    2.72415,    36.33
Line.LINE625, 2.12129E-011,   -30.96,   0.195085,  -168.27, 1.46157E-011,    95.36,          0,     0.00,   0.195085,  -168.27, 2.12129E-011,   149.04,   0.195085,    11.73, 1.46157E-011,   -84.64,          0,     0.00,   0.195085,    11.73
Line.LINE626, 2.38651E-009,    77.32, 4.52075E-009,  -168.11, 2.79639E-009,    87.61,          0,     0.00, 5.64614E-009,   132.08, 2.38651E-009,  -102.68, 4.52075E-009,    11.89, 2.79639E-009,   -92.39,          0,     0.00, 5.64614E-009,   -47.92
Line.LINE627, 1.33153E-009,   146.88,   0.453677,  -168.27, 1.28059E-009,   -89.67,          0,     0.00,   0.453677,  -168.27, 1.33153E-009,   -33.12,   0.453677,    11.73, 1.28059E-009,    90.33,          0,     0.00,   0.453677,    11.73
Line.LINE628,    0.79784,   -48.17, 2.17163E-011,   162.32, 1.81899E-012,     0.00,          0,     0.00,    0.79784,   -48.17,    0.79784,   131.83, 2.17163E-011,   -17.68, 1.81899E-012,   180.00,          0,     0.00,    0.79784,   131.83
Line.LINE629, 1.92769E-009,   -33.57,   0.131526,  -168.24, 1.6363E-009,    84.90,          0,     0.00,   0.131526,  -168.24, 1.92769E-009,   146.43,   0.131526,    11.76, 1.6363E-009,   -95.10,          0,     0.00,   0.131526,    11.76
Line.LINE630, 3.95397E-010,   -48.38,    1.03385,  -168.24, 1.18444E-010,   -79.38,          0,     0.00,    1.03385,  -168.24, 3.95397E-010,   131.62,    1.03385,    11.76, 1.18444E-010,   100.62,          0,     0.00,    1.03385,    11.76
Line.LINE631,    3.85078,   -48.16,    5.67723,  -168.23,    2.54026,    71.77,          0,     0.00,    2.72415,  -143.67,    3.85078,   131.84,    5.67723,    11.77,    2.54026,  -108.23,          0,     0.00,    2.72415,    36.33
Line.LINE632, 2.05795E-011,   -45.00,   0.195085,  -168.27, 4.36936E-011,    92.39,          0,     0.00,   0.195085,  -168.27, 2.05795E-011,   135.00,   0.195085,    11.73, 4.36936E-011,   -87.61,          0,     0.00,   0.195085,    11.73
Line.LINE633, 1.01655E-009,    66.37, 2.47502E-009,  -131.19, 3.73256E-009,    86.42,          0,     0.00, 2.96402E-009,   109.50, 1.01655E-009,  -113.63, 2.47502E-009,    48.81, 3.73256E-009,   -93.58,          0,     0.00, 2.96402E-009,   -70.50
Line.LINE634, 1.48919E-009,   144.19,   0.453677,  -168.27, 1.28057E-009,   -89.84,          0,     0.00,   0.453677,  -168.27, 1.48919E-009,   -35.81,   0.453677,    11.73, 1.28057E-009,    90.16,          0,     0.00,   0.453677,    11.73
Line.LINE635, 1.82561E-009,   -36.36,   0.131526,  -168.24, 1.066E-009,    79.38,          0,     0.00,   0.131526,  -168.24, 1.82561E-009,   143.64,   0.131526,    11.76, 1.066E-009,  -100.62,          0,     0.00,   0.131526,    11.76
Line.LINE636, 1.29102E-010,   -76.45,    1.03385,  -168.24, 2.32944E-010,   -88.21,          0,     0.00,    1.03385,  -168.24, 1.29102E-010,   103.55,    1.03385,    11.76, 2.32944E-010,    91.79,          0,     0.00,    1.03385,    11.76
Line.LINE637,    3.85078,   -48.16,    5.67723,  -168.23,    2.54026,    71.77,          0,     0.00,    2.72415,  -143.67,    3.85078,   131.84,    5.67723,    11.77,    2.54026,  -108.23,          0,     0.00,    2.72415,    36.33
Line.LINE638, 7.27596E-012,     0.00,   0.195085,  -168.27,          0,     0.00,          0,     0.00,   0.195085,  -168.27, 7.27596E-012,   180.00,   0.195085,    11.73,          0,     0.00,          0,     0.00,   0.195085,    11.73
Line.LINE639, 2.22411E-009,     6.01, 1.16415E-009,  -143.13, 3.72711E-009,    88.21,          0,     0.00, 3.54637E-009,    66.80, 2.22411E-009,  -173.99, 1.16415E-009,    36.87, 3.72711E-009,   -91.79,          0,     0.00, 3.54637E-009,  -113.20
Line.LINE640, 1.40507E-009,   146.66,   0.453677,  -168.27, 1.25153E-009,   -89.42,          0,     0.00,   0.453677,  -168.27, 1.40507E-009,   -33.34,   0.453677,    11.73, 1.25153E-009,    90.58,          0,     0.00,   0.453677,    11.73
Line.LINE641, 1.70441E-009,   -39.90,   0.131526,  -168.24, 1.07023E-009,    78.23,          0,     0.00,   0.131526,  -168.24, 1.70441E-009,   140.10,   0.131526,    11.76, 1.07023E-009,  -101.77,          0,     0.00,   0.131526,    11.76
Line.LINE642, 1.93243E-010,   172.70,    1.03385,  -168.24, 3.49549E-010,   -92.39,          0,     0.00,    1.03385,  -168.24, 1.93243E-010,    -7.30,    1.03385,    11.76, 3.49549E-010,    87.61,          0,     0.00,    1.03385,    11.76
Line.LINE643,    3.85078,   -48.16,    5.67723,  -168.23,    2.54026,    71.77,          0,     0.00,    2.72415,  -143.67,    3.85078,   131.84,    5.67723,    11.77,    2.54026,  -108.23,          0,     0.00,    2.72415,    36.33
Line.LINE644, 1.30805E-009,   -20.85, 2.9474E-009,   170.91, 2.80365E-009,    85.24,          0,     0.00, 3.15021E-009,   117.51, 1.30805E-009,   159.15, 2.9474E-009,    -9.09, 2.80365E-009,   -94.76,          0,     0.00, 3.15021E-009,   -62.49
Line.LINE645, 1.45305E-009,   149.16,   0.453677,  -168.27, 1.28059E-009,   -89.67,          0,     0.00,   0.453677,  -168.27, 1.45305E-009,   -30.84,   0.453677,    11.73, 1.28059E-009,    90.33,          0,     0.00,   0.453677,    11.73
Line.LINE646, 1.60247E-009,   -40.06,   0.131526,  -168.24, 1.41176E-009,    81.70,          0,     0.00,   0.131526,  -168.24, 1.60247E-009,   139.94,   0.131526,    11.76, 1.41176E-009,   -98.30,          0,     0.00,   0.131526,    11.76
Line.LINE647, 2.76915E-010,   152.62,    1.03385,  -168.24, 2.32859E-010,   -89.10,          0,     0.00,    1.03385,  -168.24, 2.76915E-010,   -27.38,    1.03385,    11.76, 2.32859E-010,    90.90,          0,     0.00,    1.03385,    11.76
Line.LINE648,    3.85078,   -48.16,    5.67723,  -168.23,    2.54026,    71.77,          0,     0.00,    2.72415,  -143.67,    3.85078,   131.84,    5.67723,    11.77,    2.54026,  -108.23,          0,     0.00,    2.72415,    36.33
Line.LINE649, 9.03626E-010,  -165.07, 1.0733E-009,    40.60, 9.31323E-010,    90.00,          0,     0.00, 1.3982E-009,    92.39, 9.03626E-010,    14.93, 1.0733E-009,  -139.40, 9.31323E-010,   -90.00,          0,     0.00, 1.3982E-009,   -87.61
Line.LINE650, 1.35299E-009,   145.81,   0.453677,  -168.27, 9.31323E-010,   -90.00,          0,     0.00,   0.453677,  -168.27, 1.35299E-009,   -34.19,   0.453677,    11.73, 9.31323E-010,    90.00,          0,     0.00,   0.453677,    11.73
Line.LINE651, 1.55801E-009,   -41.09,   0.131526,  -168.24, 7.23656E-010,    74.85,          0,     0.00,   0.131526,  -168.24, 1.55801E-009,   138.91,   0.131526,    11.76, 7.23656E-010,  -105.15,          0,     0.00,   0.131526,    11.76
Line.LINE652, 2.61773E-010,   152.48,    1.03385,  -168.24, 1.74964E-010,   -86.42,          0,     0.00,    1.03385,  -168.24, 2.61773E-010,   -27.52,    1.03385,    11.76, 1.74964E-010,    93.58,          0,     0.00,    1.03385,    11.76
Line.LINE653,    3.85078,   -48.16,    5.67723,  -168.23,    2.54026,    71.77,          0,     0.00,    2.72415,  -143.67,    3.85078,   131.84,    5.67723,    11.77,    2.54026,  -108.23,          0,     0.00,    2.72415,    36.33
Line.LINE654, 7.27596E-010,   126.87, 1.0733E-009,    40.60, 1.42698E-009,   101.77,          0,     0.00, 2.67898E-009,    88.13, 7.27596E-010,   -53.13, 1.0733E-009,  -139.40, 1.42698E-009,   -78.23,          0,     0.00, 2.67898E-009,   -91.87
Line.LINE655, 6.82868E-010,   107.52,   0.204155,  -168.27, 9.42623E-010,   -81.12,          0,     0.00,   0.204155,  -168.27, 6.82868E-010,   -72.48,   0.204155,    11.73, 9.42623E-010,    98.88,          0,     0.00,   0.204155,    11.73
Line.LINE656, 1.71651E-010,   152.89,   0.249522,  -168.27, 1.16472E-010,    88.21,          0,     0.00,   0.249522,  -168.27, 1.71651E-010,   -27.11,   0.249522,    11.73, 1.16472E-010,   -91.79,          0,     0.00,   0.249522,    11.73
Line.LINE657, 1.49308E-009,   -37.35,   0.131526,  -168.24, 1.17942E-009,    80.77,          0,     0.00,   0.131526,  -168.24, 1.49308E-009,   142.65,   0.131526,    11.76, 1.17942E-009,   -99.23,          0,     0.00,   0.131526,    11.76
Line.LINE658, 2.8042E-010,   155.47,    1.03385,  -168.24, 1.74623E-010,   -90.00,          0,     0.00,    1.03385,  -168.24, 2.8042E-010,   -24.53,    1.03385,    11.76, 1.74623E-010,    90.00,          0,     0.00,    1.03385,    11.76
Line.LINE659,    3.85078,   -48.16,    5.67723,  -168.23,    2.54026,    71.77,          0,     0.00,    2.72415,  -143.67,    3.85078,   131.84,    5.67723,    11.77,    2.54026,  -108.23,          0,     0.00,    2.72415,    36.33
Line.LINE660, 3.84182E-010,   142.70, 5.25685E-010,    85.24, 1.17718E-009,    98.53,          0,     0.00, 1.96984E-009,   102.80, 3.84182E-010,   -37.30, 5.25685E-010,   -94.76, 1.17718E-009,   -81.47,          0,     0.00, 1.96984E-009,   -77.20
Line.LINE661, 6.31755E-011,     6.61,   0.204155,  -168.27, 8.73115E-011,     0.00,          0,     0.00,   0.204155,  -168.27, 6.31755E-011,  -173.39,   0.204155,    11.73, 8.73115E-011,   180.00,          0,     0.00,   0.204155,    11.73
Line.LINE662, 3.95593E-011,   152.62,   0.249522,  -168.27, 5.83212E-011,    93.58,          0,     0.00,   0.249522,  -168.27, 3.95593E-011,   -27.38,   0.249522,    11.73, 5.83212E-011,   -86.42,          0,     0.00,   0.249522,    11.73
Line.LINE663, 1.63303E-009,   -38.27,   0.131526,  -168.24, 9.58247E-010,    76.39,          0,     0.00,   0.131526,  -168.24, 1.63303E-009,   141.73,   0.131526,    11.76, 9.58247E-010,  -103.61,          0,     0.00,   0.131526,    11.76
Line.LINE664, 2.47139E-010,   149.97,    1.03385,  -168.24, 1.18444E-010,   -79.38,          0,     0.00,    1.03385,  -168.24, 2.47139E-010,   -30.03,    1.03385,    11.76, 1.18444E-010,   100.62,          0,     0.00,    1.03385,    11.76
Line.LINE665,    3.85078,   -48.16,    5.67723,  -168.23,    2.54026,    71.77,          0,     0.00,    2.72415,  -143.67,    3.85078,   131.84,    5.67723,    11.77,    2.54026,  -108.23,          0,     0.00,    2.72415,    36.33
Line.LINE666, 2.61934E-010,     0.00, 5.27093E-010,    83.66, 4.6657E-010,    93.58,          0,     0.00, 1.03144E-009,    73.61, 2.61934E-010,   180.00, 5.27093E-010,   -96.34, 4.6657E-010,   -86.42,          0,     0.00, 1.03144E-009,  -106.39
Line.LINE667, 6.15045E-010,   -57.13,   0.204155,  -168.27,          0,     0.00,          0,     0.00,   0.204155,  -168.27, 6.15045E-010,   122.87,   0.204155,    11.73,          0,     0.00,          0,     0.00,   0.204155,    11.73
Line.LINE668, 1.59137E-011,  -176.72,   0.249522,  -168.27, 1.48055E-011,    79.38,          0,     0.00,   0.249522,  -168.27, 1.59137E-011,     3.28,   0.249522,    11.73, 1.48055E-011,  -100.62,          0,     0.00,   0.249522,    11.73
Line.LINE669, 1.59144E-009,   -38.11,   0.131526,  -168.24, 1.06877E-009,    78.61,          0,     0.00,   0.131526,  -168.24, 1.59144E-009,   141.89,   0.131526,    11.76, 1.06877E-009,  -101.39,          0,     0.00,   0.131526,    11.76
Line.LINE670, 1.63823E-010,  -175.22,    1.03385,  -168.24, 1.75982E-010,   -82.87,          0,     0.00,    1.03385,  -168.24, 1.63823E-010,     4.78,    1.03385,    11.76, 1.75982E-010,    97.13,          0,     0.00,    1.03385,    11.76
Line.LINE671,   0.676067,   -48.17, 1.67849E-010,   -23.30, 4.13899E-010,    79.88,          0,     0.00,   0.676067,   -48.17,   0.676067,   131.83, 1.67849E-010,   156.70, 4.13899E-010,  -100.12,          0,     0.00,   0.676067,   131.83
Line.LINE672,    3.17472,   -48.16,    5.67723,  -168.23,    2.54026,    71.77,          0,     0.00,    2.86896,  -157.24,    3.17472,   131.84,    5.67723,    11.77,    2.54026,  -108.23,          0,     0.00,    2.86896,    22.76
Line.LINE673, 4.27985E-010,  -125.31, 6.91331E-010,   149.66, 7.36275E-010,    71.57,          0,     0.00, 9.28134E-010,   131.19, 4.27985E-010,    54.69, 6.91331E-010,   -30.34, 7.36275E-010,  -108.43,          0,     0.00, 9.28134E-010,   -48.81
Line.LINE674, 4.05644E-011,     3.86,   0.204155,  -168.27, 3.63798E-012,     0.00,          0,     0.00,   0.204155,  -168.27, 4.05644E-011,  -176.14,   0.204155,    11.73, 3.63798E-012,   180.00,          0,     0.00,   0.204155,    11.73
Line.LINE675, 2.01159E-011,  -118.16,   0.249522,  -168.27, 3.63798E-012,     0.00,          0,     0.00,   0.249522,  -168.27, 2.01159E-011,    61.84,   0.249522,    11.73, 3.63798E-012,   180.00,          0,     0.00,   0.249522,    11.73
Line.LINE676, 9.31351E-010,   -53.58,   0.131526,  -168.24, 7.36275E-010,    71.57,          0,     0.00,   0.131526,  -168.24, 9.31351E-010,   126.42,   0.131526,    11.76, 7.36275E-010,  -108.43,          0,     0.00,   0.131526,    11.76
Line.LINE677, 7.75398E-011,     0.67,    1.03385,  -168.24,          0,     0.00,          0,     0.00,    1.03385,  -168.24, 7.75398E-011,  -179.33,    1.03385,    11.76,          0,     0.00,          0,     0.00,    1.03385,    11.76
Line.LINE678,   0.676067,   -48.17, 1.72554E-010,    58.63, 4.75171E-010,    78.52,          0,     0.00,   0.676067,   -48.17,   0.676067,   131.83, 1.72554E-010,  -121.37, 4.75171E-010,  -101.48,          0,     0.00,   0.676067,   131.83
Line.LINE679,    3.17472,   -48.16,    5.67723,  -168.23,    2.54026,    71.77,          0,     0.00,    2.86896,  -157.24,    3.17472,   131.84,    5.67723,    11.77,    2.54026,  -108.23,          0,     0.00,    2.86896,    22.76
Line.LINE680, 1.23691E-010,    28.07, 6.86412E-011,   122.01, 1.16415E-010,   180.00,          0,     0.00, 1.24332E-010,   110.56, 1.23691E-010,  -151.93, 6.86412E-011,   -57.99, 1.16415E-010,     0.00,          0,     0.00, 1.24332E-010,   -69.44
Line.LINE681, 2.76382E-012,   108.90,   0.204155,  -168.27, 4.54747E-013,   180.00,          0,     0.00,   0.204155,  -168.27, 2.76382E-012,   -71.10,   0.204155,    11.73, 4.54747E-013,     0.00,          0,     0.00,   0.204155,    11.73
Line.LINE682, 1.14938E-009,   -35.17,   0.131526,  -168.24, 4.97326E-010,    69.44,          0,     0.00,   0.131526,  -168.24, 1.14938E-009,   144.83,   0.131526,    11.76, 4.97326E-010,  -110.56,          0,     0.00,   0.131526,    11.76
Line.LINE683, 2.38556E-011,   178.36,    1.03385,  -168.24, 2.9118E-011,    88.21,          0,     0.00,    1.03385,  -168.24, 2.38556E-011,    -1.64,    1.03385,    11.76, 2.9118E-011,   -91.79,          0,     0.00,    1.03385,    11.76
Line.LINE684,   0.676067,   -48.17, 1.57939E-010,  -112.87, 5.88589E-010,    81.47,          0,     0.00,   0.676067,   -48.17,   0.676067,   131.83, 1.57939E-010,    67.13, 5.88589E-010,   -98.53,          0,     0.00,   0.676067,   131.83
Line.LINE685,    3.17472,   -48.16,    5.67723,  -168.23,    2.54026,    71.77,          0,     0.00,    2.86896,  -157.24,    3.17472,   131.84,    5.67723,    11.77,    2.54026,  -108.23,          0,     0.00,    2.86896,    22.76
Line.LINE686, 8.63081E-010,   -55.28,   0.131526,  -168.24, 2.03727E-010,     0.00,          0,     0.00,   0.131526,  -168.24, 8.63081E-010,   124.72,   0.131526,    11.76, 2.03727E-010,   180.00,          0,     0.00,   0.131526,    11.76
Line.LINE687, 1.40379E-011,   159.62,    1.03385,  -168.24, 7.27596E-012,   -90.00,          0,     0.00,    1.03385,  -168.24, 1.40379E-011,   -20.38,    1.03385,    11.76, 7.27596E-012,    90.00,          0,     0.00,    1.03385,    11.76
Line.LINE688,   0.676067,   -48.17, 2.60001E-010,  -110.37, 8.18828E-010,    84.39,          0,     0.00,   0.676067,   -48.17,   0.676067,   131.83, 2.60001E-010,    69.63, 8.18828E-010,   -95.61,          0,     0.00,   0.676067,   131.83
Line.LINE689, 3.92193E-010,   -34.70, 1.99939E-010,  -123.56,   0.463603,    71.77,          0,     0.00,   0.463603,    71.77, 3.92193E-010,   145.30, 1.99939E-010,    56.44,   0.463603,  -108.23,          0,     0.00,   0.463603,  -108.23
Line.LINE690,    3.17472,   -48.16,    5.67723,  -168.23,    2.07665,    71.77,          0,     0.00,    3.19229,  -150.94,    3.17472,   131.84,    5.67723,    11.77,    2.07665,  -108.23,          0,     0.00,    3.19229,    29.06
Line.LINE691, 7.5045E-010,   -52.66,   0.131526,  -168.24, 3.19148E-010,    46.85,          0,     0.00,   0.131526,  -168.24, 7.5045E-010,   127.34,   0.131526,    11.76, 3.19148E-010,  -133.15,          0,     0.00,   0.131526,    11.76
Line.LINE692,   0.676067,   -48.17, 4.53808E-010,  -170.08, 7.00913E-010,    85.24,          0,     0.00,   0.676067,   -48.17,   0.676067,   131.83, 4.53808E-010,     9.92, 7.00913E-010,   -94.76,          0,     0.00,   0.676067,   131.83
Line.LINE693, 3.91838E-010,   -33.53, 1.31602E-010,  -114.66,   0.245436,    71.77,          0,     0.00,   0.245436,    71.77, 3.91838E-010,   146.47, 1.31602E-010,    65.34,   0.245436,  -108.23,          0,     0.00,   0.245436,  -108.23
Line.LINE694, 6.9153E-012,    62.59, 1.16161E-011,   139.76,   0.218167,    71.77,          0,     0.00,   0.218167,    71.77, 6.9153E-012,  -117.41, 1.16161E-011,   -40.24,   0.218167,  -108.23,          0,     0.00,   0.218167,  -108.23
Line.LINE695, 6.94965E-012,   -63.07,    0.19495,  -168.24, 1.09352E-011,    86.42,          0,     0.00,    0.19495,  -168.24, 6.94965E-012,   116.93,    0.19495,    11.76, 1.09352E-011,   -93.58,          0,     0.00,    0.19495,    11.76
Line.LINE696,    3.17472,   -48.16,    5.48228,  -168.23,    2.07665,    71.77,          0,     0.00,    3.00671,  -149.84,    3.17472,   131.84,    5.48228,    11.77,    2.07665,  -108.23,          0,     0.00,    3.00671,    30.16
Line.LINE697, 7.80247E-010,   -48.85,   0.131526,  -168.24, 5.05404E-010,   -67.13,          0,     0.00,   0.131526,  -168.24, 7.80247E-010,   131.15,   0.131526,    11.76, 5.05404E-010,   112.87,          0,     0.00,   0.131526,    11.76
